cohort,period_cohort,user_pseudo_id,level_starts,days,level_starts_per_day,sessions,sessions_per_day
treatment,post-period,E571C1FA64E651FBF33CF26D1CB191C6,0,0,,2,1.0
treatment,pre-period,E575368C7623810A0ED938053E8EA8DD,2,1,2.0,1,1.0
treatment,post-period,E575368C7623810A0ED938053E8EA8DD,3,1,3.0,0,
treatment,pre-period,E579C5F78ADF0367F3ED6A3B1FBB7F45,9,1,9.0,1,1.0
treatment,post-period,E579C5F78ADF0367F3ED6A3B1FBB7F45,1,1,1.0,1,1.0
control,control-period,E585DEC0DBC65CF0347CC23BCA5C73E6,2,1,2.0,1,1.0
treatment,post-period,E58D5F9411E18E87B6F323B73A7BDB42,5,3,1.6666666666666667,1,1.0
treatment,pre-period,E58D5F9411E18E87B6F323B73A7BDB42,1,1,1.0,1,1.0
treatment,post-period,E594F4CE9B23146A461021258CC7ACA2,200,65,3.0769230769230771,140,2.1538461538461537
treatment,pre-period,E594F4CE9B23146A461021258CC7ACA2,13,4,3.25,2,2.0
control,control-period,E59C013E06CD767FD8A536E288DF2780,25,6,4.166666666666667,6,1.0
control,control-period,E5A078ABDE5F52B4A884B08ADF3DE1BB,19,1,19.0,1,1.0
control,control-period,E5A193B43389E926CF6260D7B25FA1D4,3,2,1.5,2,1.0
treatment,pre-period,E5A284CF837E6F0973B9B7AE22561CDE,2,2,1.0,2,1.0
treatment,post-period,E5A284CF837E6F0973B9B7AE22561CDE,2,1,2.0,1,1.0
treatment,pre-period,E5A2CB7A471E740E758BE5E2E0C79BC2,430,27,15.925925925925926,31,1.1481481481481481
treatment,post-period,E5A2CB7A471E740E758BE5E2E0C79BC2,295,29,10.172413793103448,37,1.3214285714285714
treatment,pre-period,E5AFF3DE508996512D61B49A63D1D063,37,4,9.25,4,1.0
treatment,post-period,E5AFF3DE508996512D61B49A63D1D063,87,12,7.25,12,1.2
control,control-period,E5C178D4BFF3620219044DB9157DA94E,8,1,8.0,1,1.0
treatment,pre-period,E5D16173400729E05DFFB4883FA6EF1C,28,13,2.1538461538461537,15,1.1538461538461537
treatment,post-period,E5D16173400729E05DFFB4883FA6EF1C,277,43,6.441860465116279,76,1.8095238095238095
control,control-period,E5D60C734EF5707FD6AE0E1EF2455641,28,1,28.0,2,2.0
control,control-period,E5D9786D47EF1092AF9A0CF526FBE0D9,16,3,5.333333333333333,3,1.0
control,control-period,E5DFF57F779B2CC4C2C96EEDEB665ACC,52,3,17.333333333333332,5,1.6666666666666667
treatment,pre-period,E5E4C7E5600DD124D56BA0B0FF41B07C,1,1,1.0,0,
treatment,post-period,E5E4C7E5600DD124D56BA0B0FF41B07C,7,1,7.0,1,1.0
control,control-period,E5FE11D0820E6D5BD382C6B1405F3183,0,0,,12,1.3333333333333333
treatment,post-period,E60C69A0137DC94933335C299D122033,4,1,4.0,0,
treatment,pre-period,E60C69A0137DC94933335C299D122033,8,1,8.0,1,1.0
control,control-period,E615D6B645599513DD21CD6ADA7A8237,15,2,7.5,3,1.5
control,control-period,E61A380E8D23814F4247CF6D2E11F13A,8,2,4.0,3,1.5
control,control-period,E61F923E17D70AD0BE32A973B55E3425,24,1,24.0,1,1.0
treatment,pre-period,E6228DCFB35D51F80DFED104E56F0C36,26,6,4.333333333333333,6,1.0
treatment,post-period,E6228DCFB35D51F80DFED104E56F0C36,1,1,1.0,0,
control,control-period,E628DC494D4A251C35DD43FF97D2028A,8,1,8.0,1,1.0
treatment,post-period,E63711A66A34FED2396D9129A9B3E914,31,3,10.333333333333334,4,1.0
treatment,pre-period,E63711A66A34FED2396D9129A9B3E914,24,2,12.0,2,1.0
treatment,post-period,E63A7B34B88A0A72F2C78B6C4D68479B,21,4,5.25,4,1.3333333333333333
treatment,pre-period,E63A7B34B88A0A72F2C78B6C4D68479B,3,1,3.0,1,1.0
treatment,pre-period,E63E05E96DDF0571A10849C65A7F7B1C,4,2,2.0,2,1.0
treatment,post-period,E63E05E96DDF0571A10849C65A7F7B1C,2,1,2.0,0,
control,control-period,E642A5334B708A0A18F5590AB4554780,44,13,3.3846153846153846,17,1.3076923076923077
treatment,post-period,E642FD4B61B80E886314E1D22115BB02,10,2,5.0,1,1.0
treatment,pre-period,E642FD4B61B80E886314E1D22115BB02,13,1,13.0,1,1.0
control,control-period,E643F6549E6C7EA0FD01EF4BF7A40F76,56,38,1.4736842105263157,45,1.1842105263157894
treatment,pre-period,E659018965C45C6546EAC732D07DABB3,3,1,3.0,1,1.0
treatment,post-period,E659018965C45C6546EAC732D07DABB3,67,3,22.333333333333332,7,3.5
control,control-period,E65E43C361A33328A2A84864BEFAE754,18,1,18.0,1,1.0
control,control-period,E65F00A86B761927724B518897B38D96,75,2,37.5,2,1.0
control,control-period,E663D643979C5B47D02A2BBEE5762B90,2,2,1.0,2,1.0
treatment,post-period,E66C3B8A38C424C7CBE0B5388EE5F77E,43,18,2.3888888888888888,18,1.0
treatment,pre-period,E66C3B8A38C424C7CBE0B5388EE5F77E,17,10,1.7,10,1.0
control,control-period,E679FCA51EF222DDC0F7EFCEF502AE7D,27,3,9.0,4,1.3333333333333333
control,control-period,E67AAD89794950F36FFE36E8DA277021,10,1,10.0,2,2.0
control,control-period,E6801E3BAF7C8123841AFD7969FBD7AC,15,2,7.5,2,1.0
treatment,post-period,E6850F5E0DAB3E339C6A36BDEECCA26F,142,12,11.833333333333334,17,1.4166666666666667
treatment,pre-period,E6850F5E0DAB3E339C6A36BDEECCA26F,22,3,7.333333333333333,3,1.5
control,control-period,E68A264ADBA1C799CEC92C1B6D234E2A,4,1,4.0,1,1.0
control,control-period,E6956CBFAE57004777084254F3FE1B37,2,1,2.0,1,1.0
treatment,pre-period,E6A2DA9CDE5B944435DBC2868BAB6C47,1,1,1.0,1,1.0
treatment,post-period,E6A2DA9CDE5B944435DBC2868BAB6C47,23,1,23.0,0,
control,control-period,E6A97A56E28F3F9079F2DAC5514D7095,1,1,1.0,3,1.0
control,control-period,E6B6CAE2D200FC3EACF21DDE75402DCD,107,66,1.6212121212121211,73,1.106060606060606
treatment,post-period,E6B92CC2D56E83206D33E752DADEAB5C,226,20,11.3,24,1.263157894736842
treatment,pre-period,E6B92CC2D56E83206D33E752DADEAB5C,4,1,4.0,1,1.0
control,control-period,E6B98DEEDF4FF3C687305EC906D7ECE0,15,1,15.0,2,2.0
control,control-period,E6C16943470187BB91B5572613966E88,37,2,18.5,4,2.0
control,control-period,E6D9E348A68C31AFA8EBFFEFD3E09158,3,1,3.0,1,1.0
control,control-period,E6ED29C19B3023BCB6EAC2FF0C4EF678,10,1,10.0,1,1.0
treatment,pre-period,E6FD64150EAF08AFD3D45E1F0B0611B4,3,1,3.0,2,2.0
treatment,post-period,E6FD64150EAF08AFD3D45E1F0B0611B4,5,2,2.5,1,1.0
treatment,post-period,E6FEE8B98E75EA5311FE004F98559A27,1473,69,21.347826086956523,112,1.6231884057971016
treatment,pre-period,E6FEE8B98E75EA5311FE004F98559A27,42,3,14.0,6,2.0
treatment,post-period,E700BD83FAFB7509FE2F45F2D7554326,36,2,18.0,3,1.5
treatment,pre-period,E700BD83FAFB7509FE2F45F2D7554326,4,1,4.0,1,1.0
control,control-period,E707EF96D408A4FEED0DD25AD19CD9EF,13,6,2.1666666666666665,6,1.0
control,control-period,E70E3F402C9F812B2735740C621D79EE,18,6,3.0,15,2.5
control,control-period,E71BEE667B4B4F8709D1EA5328EC6A49,8,2,4.0,3,1.5
treatment,post-period,E72D769AF502092418AB152D61DCE176,86,9,9.5555555555555554,9,1.0
treatment,pre-period,E72D769AF502092418AB152D61DCE176,1,1,1.0,0,
control,control-period,E730097121F6790373D1BBCA545FD946,60,2,30.0,3,1.5
control,control-period,E7457A03561570A97A4646A1CDFEDBC8,8,2,4.0,2,1.0
treatment,pre-period,E74D49211C6B455F7C8D86EB4A8B4286,1,1,1.0,1,1.0
treatment,post-period,E74D49211C6B455F7C8D86EB4A8B4286,90,3,30.0,3,1.5
treatment,post-period,E75180CE46CC33B59389E5EA7F3C60AE,1,1,1.0,1,1.0
treatment,pre-period,E75180CE46CC33B59389E5EA7F3C60AE,2,1,2.0,0,
control,control-period,E75BB9320BCFA56BF42AAC320A56CBAE,1,1,1.0,1,1.0
control,control-period,E75EF199A45513454ECC834C545EAC75,33,11,3.0,14,1.4
control,control-period,E76CBA449ABC6D410CD8B174EE1150C7,1,1,1.0,1,1.0
control,control-period,E78AA6FED10ABE06534CBD8D93B7EAFD,16,1,16.0,1,1.0
treatment,pre-period,E78E7A32A92C889347147EDCCE4867BE,1,1,1.0,0,
treatment,post-period,E78E7A32A92C889347147EDCCE4867BE,1,1,1.0,1,1.0
treatment,post-period,E79E1248F975BD0902AFB7C300D1D794,4,1,4.0,0,
treatment,pre-period,E79E1248F975BD0902AFB7C300D1D794,1,1,1.0,1,1.0
treatment,pre-period,E7C4F8D9F6FD4CE1968FAF0D3D19FF54,4,1,4.0,1,1.0
treatment,post-period,E7C4F8D9F6FD4CE1968FAF0D3D19FF54,68,6,11.333333333333334,5,1.0
control,control-period,E7CA17C672DBF5F7D469AB1B8A8110DB,7,2,3.5,2,1.0
treatment,pre-period,E7CCB643C1D0028BF305EDD85397255E,3,3,1.0,3,1.0
treatment,post-period,E7CCB643C1D0028BF305EDD85397255E,41,13,3.1538461538461537,21,1.75
treatment,post-period,E7CDE43D1B986C7008B01FB5F9B4F609,7,1,7.0,2,2.0
treatment,pre-period,E7CDE43D1B986C7008B01FB5F9B4F609,1,1,1.0,0,
control,control-period,E7E12265425525C09F206D8D9FF69EF8,7,1,7.0,1,1.0
treatment,pre-period,E7F45BD93A980C6443443893DCDC0048,1,1,1.0,0,
treatment,post-period,E7F45BD93A980C6443443893DCDC0048,22,5,4.4,5,1.25
treatment,post-period,E806F12D29E9F873BE6EAA01CD1E1B4F,42,5,8.4,5,1.25
treatment,pre-period,E806F12D29E9F873BE6EAA01CD1E1B4F,2,1,2.0,0,
treatment,post-period,E80C958E3C33898989A30B8F5A4514F0,330,40,8.25,64,1.4883720930232558
treatment,pre-period,E80C958E3C33898989A30B8F5A4514F0,0,0,,1,1.0
treatment,post-period,E80CC12FCE5CA2B2BBAD156392A4FDE2,2,1,2.0,0,
treatment,pre-period,E80CC12FCE5CA2B2BBAD156392A4FDE2,2,1,2.0,1,1.0
control,control-period,E80EDF19F51936BCA274598F69966232,6,2,3.0,2,1.0
treatment,pre-period,E80F02707BFD1622E0AEECF289B9F44A,1,1,1.0,1,1.0
treatment,post-period,E80F02707BFD1622E0AEECF289B9F44A,1,1,1.0,0,
treatment,post-period,E8124E2C2D99AB999ADC3CA7D481242E,176,3,58.666666666666664,1,1.0
treatment,pre-period,E8124E2C2D99AB999ADC3CA7D481242E,16,3,5.333333333333333,3,1.0
control,control-period,E8205FDB6730D96FBA5804ADE5E6A1FA,12,2,6.0,2,1.0
control,control-period,E8212EBBF2BD8B9BB721BFAF3440F12F,7,1,7.0,1,1.0
control,control-period,E828EBF55671476ECA45A9490504A4E0,2,1,2.0,1,1.0
control,control-period,E83D14E125252A6E3AEB349FF07C7543,14,1,14.0,2,2.0
treatment,pre-period,E84B93396BF8E9C15D3FA51B4331E5BB,11,3,3.6666666666666665,3,1.0
treatment,post-period,E84B93396BF8E9C15D3FA51B4331E5BB,5,1,5.0,0,
treatment,pre-period,E84BFE62196E059C66D049BA9A14061C,2,1,2.0,1,1.0
treatment,post-period,E84BFE62196E059C66D049BA9A14061C,100,10,10.0,11,1.2222222222222223
control,control-period,E853B79033DEAA4E22412485E768DCC9,5,2,2.5,1,1.0
control,control-period,E86172232E47B44315B97460C0F407C8,13,1,13.0,1,1.0
treatment,post-period,E87FCFDC6A01C1028F1A27988540B0AD,2,1,2.0,1,1.0
treatment,pre-period,E87FCFDC6A01C1028F1A27988540B0AD,2,1,2.0,3,1.0
treatment,pre-period,E8808298EB58EBCDBD87AC021925A5F9,8,1,8.0,1,1.0
treatment,post-period,E8808298EB58EBCDBD87AC021925A5F9,39,2,19.5,8,4.0
treatment,pre-period,E88B3068A8A94917F950332FB8074A02,6,3,2.0,3,1.0
treatment,post-period,E88B3068A8A94917F950332FB8074A02,153,16,9.5625,19,1.3571428571428572
treatment,pre-period,E890021CD1AE7D8D7182EF66503FB1C8,16,1,16.0,1,1.0
treatment,post-period,E890021CD1AE7D8D7182EF66503FB1C8,51,2,25.5,5,5.0
treatment,post-period,E8950841C7635FFAE97EE03DE2A92072,131,8,16.375,11,1.5714285714285714
treatment,pre-period,E8950841C7635FFAE97EE03DE2A92072,1,1,1.0,1,1.0
treatment,post-period,E895B73C574D64F0B5869318DD022053,3,1,3.0,0,
treatment,pre-period,E895B73C574D64F0B5869318DD022053,3,1,3.0,1,1.0
treatment,post-period,E89F2404C6A657A9C1E7FEAD87188A47,11,5,2.2,5,1.0
treatment,pre-period,E89F2404C6A657A9C1E7FEAD87188A47,6,3,2.0,3,1.0
control,control-period,E8A87D52FC346C916EBAE2648D954EAC,2,1,2.0,1,1.0
control,control-period,E8A973405C2B6257B3BBD06D11EB27D7,5,1,5.0,1,1.0
treatment,post-period,E8AA0D95D5317A98F1592D34D75A8946,15,4,3.75,3,1.0
treatment,pre-period,E8AA0D95D5317A98F1592D34D75A8946,1,1,1.0,1,1.0
treatment,post-period,E8C0E172FA4948A12E886771D49069DF,19,1,19.0,3,3.0
treatment,pre-period,E8C0E172FA4948A12E886771D49069DF,8,2,4.0,1,1.0
treatment,post-period,E8E9813CF128979C9FE8D417DD5AC1F7,1,1,1.0,0,
treatment,pre-period,E8E9813CF128979C9FE8D417DD5AC1F7,5,2,2.5,2,1.0
control,control-period,E8EF9920D6437CA7E5AEAF580FFBD26D,16,1,16.0,1,1.0
control,control-period,E8FE09424907F6CA22E68BE02A0ADF2C,10,1,10.0,3,3.0
control,control-period,E90B98235AB244B2A25A73706E2FC370,26,6,4.333333333333333,10,1.6666666666666667
treatment,pre-period,E91B8667BC9A7EB2299B2EAFBCF1B9E7,38,5,7.6,8,1.6
treatment,post-period,E91B8667BC9A7EB2299B2EAFBCF1B9E7,10,4,2.5,3,1.0
treatment,post-period,E9207EE8B04E28F7764A07B9428B0F88,4,1,4.0,0,
treatment,pre-period,E9207EE8B04E28F7764A07B9428B0F88,4,1,4.0,1,1.0
treatment,pre-period,E920D72AFB16365797955E46913E2599,24,1,24.0,2,2.0
treatment,post-period,E920D72AFB16365797955E46913E2599,31,6,5.166666666666667,7,1.4
treatment,post-period,E925C125456283AEE62527E2CF823E6C,16,1,16.0,0,
treatment,pre-period,E925C125456283AEE62527E2CF823E6C,5,1,5.0,1,1.0
treatment,pre-period,E92E2C4D69F2105354734304818059B6,23,3,7.666666666666667,5,1.6666666666666667
treatment,post-period,E92E2C4D69F2105354734304818059B6,31,6,5.166666666666667,5,1.0
control,control-period,E93192CD2EC3D159E9A5B105E479E78D,69,5,13.8,4,1.0
treatment,post-period,E938511D924534C4A7452370495BD1D4,1,1,1.0,0,
treatment,pre-period,E938511D924534C4A7452370495BD1D4,2,1,2.0,1,1.0
control,control-period,E9534DAE1CD58D5F77C6308914A68D4D,7,1,7.0,1,1.0
treatment,pre-period,E977791606E1E581D0C7831B41F3A70F,10,1,10.0,1,1.0
treatment,post-period,E977791606E1E581D0C7831B41F3A70F,13,1,13.0,2,2.0
treatment,pre-period,E97CDE5EB1DF03050A5B1181B8769ABE,23,1,23.0,1,1.0
treatment,post-period,E97CDE5EB1DF03050A5B1181B8769ABE,29,2,14.5,3,1.0
treatment,pre-period,E989ADC3B80B10A564559A60763BA8D1,4,3,1.3333333333333333,3,1.0
treatment,post-period,E989ADC3B80B10A564559A60763BA8D1,131,34,3.8529411764705883,39,1.1818181818181819
control,control-period,E98AFA6BD0908A7BDF0FE75396B204DD,71,15,4.7333333333333334,25,1.5625
treatment,pre-period,E99370642373A8367041E24044F15EA1,21,2,10.5,3,1.5
treatment,post-period,E99370642373A8367041E24044F15EA1,50,5,10.0,5,1.25
treatment,post-period,E993BC6B5A2E0A3A5668FC8D50DF7D57,30,1,30.0,0,
treatment,pre-period,E993BC6B5A2E0A3A5668FC8D50DF7D57,4,1,4.0,1,1.0
control,control-period,E99D4AD5E5663BABE4AC08C027C775EF,42,3,14.0,4,1.3333333333333333
control,control-period,E9A131713861789F225C81C49B170D14,10,2,5.0,2,1.0
treatment,pre-period,E9AE54B0E6927E9E1DD0AD3AAC87107E,7,3,2.3333333333333335,3,1.0
treatment,post-period,E9AE54B0E6927E9E1DD0AD3AAC87107E,13,5,2.6,4,1.0
control,control-period,E9B369A690885E1113A0A4B1F877B5C7,5,1,5.0,1,1.0
control,control-period,E9B528196BDCD0E2F744FA6785D4A686,13,2,6.5,2,1.0
treatment,post-period,E9B5EC78F1F4D6F90B5AFB34D09697F2,34,5,6.8,5,1.0
treatment,pre-period,E9B5EC78F1F4D6F90B5AFB34D09697F2,2,1,2.0,1,1.0
control,control-period,E9B6A8FE354E4EF0A8C883E51755CA12,21,1,21.0,3,3.0
control,control-period,E9B743F7B861461790B45F6AD8D8E8AA,22,2,11.0,2,1.0
control,control-period,E9B766FA2D5B25A0E71F4A023F2BE733,13,4,3.25,4,1.0
control,control-period,E9BD13AB98AB78413458B48F4A42B438,5,2,2.5,2,1.0
control,control-period,E9C2321017A4D05416B52F91E917A7E6,15,1,15.0,1,1.0
control,control-period,E9C87789BFFFA2A2D9E45C0CFADF855B,3,1,3.0,1,1.0
control,control-period,E9C98DCB30FAB12295ECECA7E2353E30,1,1,1.0,1,1.0
control,control-period,E9DCE2D958652BD58E846DCE86BDD90A,105,56,1.875,65,1.1607142857142858
control,control-period,E9E777B58E17AE5695695BD3B68B255F,46,7,6.5714285714285712,8,1.3333333333333333
control,control-period,E9E82F2867BF167DE00AF414A7CA0384,10,1,10.0,1,1.0
treatment,pre-period,E9F4811ACDEA8F75633BA26F30070D47,4,1,4.0,1,1.0
treatment,post-period,E9F4811ACDEA8F75633BA26F30070D47,10,2,5.0,1,1.0
control,control-period,E9FA44E50F6D98C99729308AA14C0BD8,14,3,4.666666666666667,2,1.0
treatment,pre-period,E9FAB40C08950F9B2927F6954DA285F9,2,1,2.0,0,
treatment,post-period,E9FAB40C08950F9B2927F6954DA285F9,7,1,7.0,1,1.0
treatment,pre-period,EA00BFE6FBAF082D6EA23AA9606D96BC,1,1,1.0,1,1.0
treatment,post-period,EA00BFE6FBAF082D6EA23AA9606D96BC,4,2,2.0,1,1.0
control,control-period,EA2466D99A238BA678E4DAAC7E87EBBD,75,4,18.75,5,1.25
treatment,pre-period,EA30BC2CFFCAEB738E1AAE3043849EA6,11,3,3.6666666666666665,5,1.0
treatment,post-period,EA30BC2CFFCAEB738E1AAE3043849EA6,1,1,1.0,2,1.0
control,control-period,EA34B5F3FEA18CB5999F1C156ABECC13,3,1,3.0,1,1.0
control,control-period,EA35A345F55B2FC5D6BBD07C0CEBE680,117,3,39.0,3,1.0
treatment,post-period,EA35FE295A7C1F8F67836AEB608CEBBD,128,5,25.6,5,1.25
treatment,pre-period,EA35FE295A7C1F8F67836AEB608CEBBD,24,2,12.0,2,1.0
control,control-period,EA4568CC33988A7780C0482904ADE54D,7,2,3.5,2,1.0
control,control-period,EA5907924EF10ECB8AE8AD017E53B0E9,4,1,4.0,1,1.0
control,control-period,EA5BB7E5523551263BB02DB93394B96F,3,1,3.0,1,1.0
treatment,pre-period,EA5EB2459B13C163D6F1AAD3262293A5,7,1,7.0,1,1.0
treatment,post-period,EA5EB2459B13C163D6F1AAD3262293A5,1,1,1.0,0,
treatment,post-period,EA62196C3CD3A168761EDF851C44D293,26,1,26.0,1,1.0
treatment,pre-period,EA62196C3CD3A168761EDF851C44D293,4,1,4.0,1,1.0
control,control-period,EA81014D79D61682C31DD9F440C75BA5,0,0,,1,1.0
control,control-period,EA8800CC23E789060BAF8F66E10F6940,4,1,4.0,1,1.0
treatment,pre-period,EA89F979E0D4C374DBC95268982D18DE,16,1,16.0,2,2.0
treatment,post-period,EA89F979E0D4C374DBC95268982D18DE,8,1,8.0,0,
treatment,pre-period,EA8FCE9C5611B63C839669082B578E78,6,1,6.0,2,2.0
treatment,post-period,EA8FCE9C5611B63C839669082B578E78,8,3,2.6666666666666665,2,1.0
control,control-period,EA94BAB47E100BD9B85264CEC6A0C8EF,20,7,2.8571428571428572,7,1.0
treatment,pre-period,EA9A16D9042286D55399A418CC7A28F3,18,3,6.0,3,1.0
treatment,post-period,EA9A16D9042286D55399A418CC7A28F3,97,11,8.8181818181818183,12,1.2
control,control-period,EAA94C177C0F6F2D600738343DA35846,1,1,1.0,1,1.0
control,control-period,EAACE305D6DB2E8D80CF1E2932AE5CF4,25,13,1.9230769230769231,16,1.2307692307692308
control,control-period,EAB466929332CA29F24D4E1F665E3522,27,2,13.5,1,1.0
control,control-period,EAC7FFDB911F797E6E6D202438CBC920,6,1,6.0,1,1.0
treatment,post-period,EACCA0856B7B7B2AEC2CB1808C1034E5,37,9,4.1111111111111107,9,1.125
treatment,pre-period,EACCA0856B7B7B2AEC2CB1808C1034E5,12,2,6.0,2,1.0
control,control-period,EADD2CCCDF289D29D8F4ADB90B57D1C8,13,1,13.0,1,1.0
treatment,pre-period,EAE280AC3E0FD529D1C8A9D83598A8C2,6,2,3.0,2,1.0
treatment,post-period,EAE280AC3E0FD529D1C8A9D83598A8C2,9,2,4.5,4,1.3333333333333333
treatment,post-period,EAE2D84B008CDB4FB20D9C7F4BE4231E,8,1,8.0,0,
treatment,pre-period,EAE2D84B008CDB4FB20D9C7F4BE4231E,2,1,2.0,1,1.0
control,control-period,EAF5D2453F6EB52AC82D6B5EDD33B4C4,16,1,16.0,1,1.0
treatment,post-period,EAF6860751C9F9D380DBAFAE3F881210,49,4,12.25,3,1.0
treatment,pre-period,EAF6860751C9F9D380DBAFAE3F881210,3,1,3.0,1,1.0
control,control-period,EAFD9AC6BBC95C8755DA42E07A37A2B1,1,1,1.0,2,1.0
treatment,post-period,EB09E2B97B6A67E9C8654CB9237F798A,11,1,11.0,1,1.0
treatment,pre-period,EB09E2B97B6A67E9C8654CB9237F798A,1,1,1.0,0,
treatment,pre-period,EB13681C01E1B7DF8FD0D4EE29A155F2,13,1,13.0,1,1.0
treatment,post-period,EB13681C01E1B7DF8FD0D4EE29A155F2,2,1,2.0,0,
control,control-period,EB1A430BACB37E6EA72592BF838E64A6,1505,102,14.754901960784315,445,4.3627450980392153
control,control-period,EB209898389732AD6C02476B9F4F0D38,11,3,3.6666666666666665,3,1.0
control,control-period,EB24430B2FB416631BED272F1693A0C7,12,1,12.0,1,1.0
treatment,pre-period,EB24D92149039D4C73DEF533983ACCF8,3,1,3.0,1,1.0
treatment,post-period,EB24D92149039D4C73DEF533983ACCF8,1,1,1.0,0,
control,control-period,EB2DFF6632275CD2C7251A0450419926,14,3,4.666666666666667,2,1.0
treatment,post-period,EB383210DB8053FF537F0138645A7000,25,2,12.5,1,1.0
treatment,pre-period,EB383210DB8053FF537F0138645A7000,7,1,7.0,1,1.0
control,control-period,EB3DE09BD52EC5D35CEE71B8F5A36B42,0,0,,2,1.0
treatment,post-period,EB4C7BD035DA2E187D66B98ED97CD09E,14,2,7.0,1,1.0
treatment,pre-period,EB4C7BD035DA2E187D66B98ED97CD09E,5,1,5.0,1,1.0
control,control-period,EB62FD4BE6FBBDC575C8BBEF40CF4FFB,15,3,5.0,3,1.0
control,control-period,EB7B49481F9B62C7A30408404E6C5FA5,4,2,2.0,2,1.0
control,control-period,EB803BB77E741219B6A92F775CB566B8,15,4,3.75,4,1.0
control,control-period,EB89E5F1781516220B3BA4B570266DC6,13,11,1.1818181818181819,11,1.0
control,control-period,EB925367B0DF557CA74ED0CC116F44A4,17,1,17.0,1,1.0
treatment,post-period,EB96D4E588761A891B492920DB8CDC25,37,14,2.6428571428571428,17,1.3076923076923077
treatment,pre-period,EB96D4E588761A891B492920DB8CDC25,19,6,3.1666666666666665,8,1.3333333333333333
control,control-period,EB99C89019A942D2EB163306B7EC89EB,40,5,8.0,5,1.0
treatment,post-period,EBAE93707E502165C211E8634D50C399,4,1,4.0,0,
treatment,pre-period,EBAE93707E502165C211E8634D50C399,0,0,,1,1.0
control,control-period,EBAF5093E9A03D95EF16CA8A4BE2182E,2,1,2.0,1,1.0
control,control-period,EBAFA84A52A94B3156F18BDFA783ADF4,37,1,37.0,1,1.0
treatment,pre-period,EBB1CACCABBB5860EA42276F0996ED4A,1,1,1.0,1,1.0
treatment,post-period,EBB1CACCABBB5860EA42276F0996ED4A,3,2,1.5,1,1.0
treatment,post-period,EBB30E8C806A423B024E51AC32021A6A,47,20,2.35,19,1.0
treatment,pre-period,EBB30E8C806A423B024E51AC32021A6A,1,1,1.0,1,1.0
control,control-period,EBBE37D9DE648A6BC6E6825879D60D3E,16,1,16.0,2,2.0
treatment,pre-period,EBC26CC0FBCED2148BC23C97C67BD9BD,2,1,2.0,1,1.0
treatment,post-period,EBC26CC0FBCED2148BC23C97C67BD9BD,5,1,5.0,0,
treatment,pre-period,EBC3581ADA874D494FBE2C7CCF53BF99,20,13,1.5384615384615385,15,1.1538461538461537
treatment,post-period,EBC3581ADA874D494FBE2C7CCF53BF99,53,30,1.7666666666666666,34,1.1724137931034482
control,control-period,EBC93C4A364F6830FECB16C6482F0D58,11,4,2.75,5,1.25
treatment,pre-period,EBD6BD1C68211E5C21E1EFE514BB53FF,15,2,7.5,2,1.0
treatment,post-period,EBD6BD1C68211E5C21E1EFE514BB53FF,100,6,16.666666666666668,6,1.0
treatment,post-period,EBE661044C1949546986A852F35083A1,173,58,2.9827586206896552,82,1.4137931034482758
treatment,pre-period,EBE661044C1949546986A852F35083A1,8,3,2.6666666666666665,6,2.0
control,control-period,EBF8680EA92176FE472687A7A809F345,14,2,7.0,2,2.0
treatment,post-period,EBFE0623EF1109A89B392B9DF4375951,1758,56,31.392857142857142,72,1.3584905660377358
treatment,pre-period,EBFE0623EF1109A89B392B9DF4375951,17,3,5.666666666666667,3,1.0
control,control-period,EC1A759709685E136767F2C1BA4751ED,5,1,5.0,1,1.0
treatment,post-period,EC205455CE8108A86587F94C680017C2,3,3,1.0,3,1.0
treatment,pre-period,EC205455CE8108A86587F94C680017C2,2,1,2.0,1,1.0
control,control-period,EC2B641E1BAD11B532A8E5DCF5C5AA67,45,1,45.0,1,1.0
treatment,pre-period,EC51C9E063BA20CC1A6F954E9C963EAE,1,1,1.0,0,
treatment,post-period,EC51C9E063BA20CC1A6F954E9C963EAE,39,5,7.8,6,1.2
control,control-period,EC65A4E9E110812FCB0654E5783D0ED1,9,3,3.0,3,1.0
control,control-period,EC69270A8257323F7E911D13FE39ADD8,79,14,5.6428571428571432,20,1.5384615384615385
control,control-period,EC6B81F288F985F679CC183051E84B72,216,2,108.0,6,3.0
treatment,post-period,EC7F54960F789EB130267F9A3F247BB1,30,1,30.0,0,
treatment,pre-period,EC7F54960F789EB130267F9A3F247BB1,11,1,11.0,1,1.0
treatment,pre-period,EC822F5ACEA06DC432D92DF2EE6CD787,5,4,1.25,4,1.0
treatment,post-period,EC822F5ACEA06DC432D92DF2EE6CD787,1,1,1.0,0,
treatment,pre-period,EC8265F573C82B919B7336B1AF63E3ED,15,1,15.0,1,1.0
treatment,post-period,EC8265F573C82B919B7336B1AF63E3ED,11,1,11.0,0,
control,control-period,EC84F74842B4635EA86B94A1F38F5E80,50,2,25.0,4,2.0
treatment,post-period,EC895C732092BA9A3CE9F507ED888726,19,2,9.5,2,1.0
treatment,pre-period,EC895C732092BA9A3CE9F507ED888726,9,1,9.0,1,1.0
treatment,pre-period,EC8A980198BB3331B3088F123019D1B9,4,1,4.0,1,1.0
treatment,post-period,EC8A980198BB3331B3088F123019D1B9,14,2,7.0,1,1.0
