cohort,period_cohort,user_pseudo_id,level_starts,days,level_starts_per_day,sessions,sessions_per_day
control,control-period,DABC5234774C4E18EF0B59DE32DEFD2D,150,11,13.636363636363637,26,2.3636363636363638
treatment,pre-period,DABCEBFB8A443E6BE98C88F546A37955,11,3,3.6666666666666665,4,1.3333333333333333
treatment,post-period,DABCEBFB8A443E6BE98C88F546A37955,6,4,1.5,4,1.0
control,control-period,DAD51A0036641CE0E22A8241FA05151F,31,5,6.2,10,2.0
control,control-period,DAED69587964D46E7508B63FC8A3C837,223,8,27.875,17,2.125
control,control-period,DAED6B0E3EEEEDE2779A2312B8174762,11,1,11.0,2,2.0
control,control-period,DB26CECA494F76A0F55941026125C0DB,405,27,15.0,75,2.6785714285714284
control,control-period,DB3B6E984B29883EA02F1A504A33730F,520,36,14.444444444444445,55,1.4864864864864864
control,control-period,DB6EA53027EF973B908E170B76755C2D,21,4,5.25,4,1.0
control,control-period,DB8E1187DDC1B1EA10231A3F0739CCC6,23,1,23.0,1,1.0
control,control-period,DB9D0368B6DC1CD2E03CDDBE7060DE31,1404,44,31.90909090909091,81,1.8837209302325582
control,control-period,DBF421BDF300FB2A2E6CF806252CCC31,968,7,138.28571428571428,20,2.8571428571428572
control,control-period,DC14701AE5C2808151BE7008898B13B8,99,6,16.5,9,1.5
control,control-period,DC37E68D65047E5518782B8B5777984F,17,1,17.0,1,1.0
control,control-period,DC6051D104A07C8E1FFB5718A68238BB,71,14,5.0714285714285712,16,1.1428571428571428
control,control-period,DC8912881CD30A0D8D5E2EB666D22901,187,9,20.777777777777779,17,1.8888888888888888
control,control-period,DCECE10266E35C6B4D2FEF356EF79CDF,3,1,3.0,1,1.0
control,control-period,DCEEFEA4E1F5F24560FACF53A166F6A8,92,13,7.0769230769230766,15,1.1538461538461537
control,control-period,DCEFBF52331910FC267F07111AD868F9,40,14,2.8571428571428572,16,1.2307692307692308
control,control-period,DD2269BCB7F8532CD51CB6854667AF51,119,6,19.833333333333332,14,2.3333333333333335
control,control-period,DD326249022736D95FEB5B1F77A22FA4,5,2,2.5,3,1.5
control,control-period,DDB5D926459C6DD7B59A46B296C42EA0,1,1,1.0,0,
control,control-period,DDB627A00E4213B6A69F35DB89681AF8,31,20,1.55,22,1.1
control,control-period,DDCA4EFE480E7CA3EDB724EFADA5BFC8,6,1,6.0,2,2.0
control,control-period,DDDF330206C8FD63B6C78C3BFB13F801,62,5,12.4,12,2.4
control,control-period,DDF187DB0391034487C7D3B8C681E0B0,150,2,75.0,5,2.5
control,control-period,DE0A867B728A0DC772A0057C44C2EB58,13,2,6.5,2,1.0
control,control-period,DE3F49561A3E21ED2C9CC518F564961E,171,35,4.8857142857142861,40,1.1428571428571428
control,control-period,DE9B57ADB713AD87D755A19E5827551E,37,1,37.0,1,1.0
control,control-period,DEFD9295690E6A9847A9C92A90AC78FB,1,1,1.0,2,1.0
treatment,post-period,DF0E6C6C5E4F3F34FEC6EE54FD945B05,821,35,23.457142857142856,86,2.5294117647058822
treatment,pre-period,DF0E6C6C5E4F3F34FEC6EE54FD945B05,1035,48,21.5625,109,2.3191489361702127
control,control-period,DF2096F031084F933066E2A0CB1900D2,13,6,2.1666666666666665,6,1.0
control,control-period,DF4757045536333DB02FD31C14F3A611,126,8,15.75,10,1.4285714285714286
control,control-period,DFDFF5733CFE5FDA86F7B739433D0007,8,1,8.0,2,2.0
control,control-period,E063775534D380684BCA33B63B11B213,56,12,4.666666666666667,24,1.7142857142857142
control,control-period,E0664E9E7883956A6E3084FD68AA274B,3642,50,72.84,123,2.46
control,control-period,E069FDF17198500FCB6DDDF406ABA122,67,8,8.375,10,1.25
control,control-period,E080406D26F71C9B8F331779CE8B82BA,444,25,17.76,32,1.2307692307692308
control,control-period,E09BE20A9F0680A1E1EB51633DF0D0AD,5,2,2.5,2,1.0
control,control-period,E0CE2CA5D2D361E064F990D370644897,51,5,10.2,5,1.0
control,control-period,E0E981B5BEB0584A9949A2DE9CECF567,5,1,5.0,1,1.0
control,control-period,E148FF5DEE37872C82CE93425C345FA5,32,10,3.2,13,1.3
control,control-period,E15CC599FA923B9D51503DF30CC3A40F,9,2,4.5,3,1.5
control,control-period,E15F2DF24E3F929C80B2897FC49BE8AE,24,5,4.8,8,1.6
control,control-period,E174E1EC24FC2C81E1685ADACB7B6B6B,23,1,23.0,1,1.0
control,control-period,E184A4B4ED5FAFEDD19266FB429F3765,162,5,32.4,17,3.4
control,control-period,E19F04BAB15FBA761833F71BCF5D97D3,198,18,11.0,30,1.6666666666666667
control,control-period,E1D71402D17F86EEACE8A454C3D63273,51,3,17.0,4,1.3333333333333333
control,control-period,E20ECC358707CC63075BE784741D9794,370,3,123.33333333333333,6,2.0
control,control-period,E2372AFD5CBA85F1395201FB687AEC46,70,5,14.0,10,2.0
control,control-period,E270414CD8C904F7BB039FB243540B3E,5,2,2.5,2,1.0
control,control-period,E271C38BE1E3E9E9A1D4DE0A5CF3FA3E,70,3,23.333333333333332,3,1.0
control,control-period,E2CD12EE286D97AF7174B8AB91391200,45,3,15.0,6,2.0
control,control-period,E2CEF43EDC0EB6CD4EE6E162E6B24B4A,2,1,2.0,1,1.0
control,control-period,E2D6E7FE36B7CDD0789CC8F03CC747E0,15,1,15.0,2,2.0
control,control-period,E325A12D5EBC55ACEC787D88E545A9F0,11,1,11.0,1,1.0
control,control-period,E36C1A5299789BD1C3794ECBCC0BB2FC,124,15,8.2666666666666675,15,1.0
treatment,post-period,E4196C5E0A92A22F69DE4E3AA288D6EE,413,88,4.6931818181818183,144,1.6179775280898876
treatment,pre-period,E4196C5E0A92A22F69DE4E3AA288D6EE,12,3,4.0,5,1.6666666666666667
control,control-period,E440547F34FB960CCD32A3D71897E106,38,1,38.0,1,1.0
control,control-period,E4C6FF8288DD4BFCDE93E2218E20643B,133,60,2.2166666666666668,101,1.6833333333333333
control,control-period,E4C834B4BC3C496C64AEBB128A071B0D,14,8,1.75,9,1.125
treatment,post-period,E4D0CD43ECF1890C6D20D2EC09153E02,22,8,2.75,9,1.125
treatment,pre-period,E4D0CD43ECF1890C6D20D2EC09153E02,8,2,4.0,3,1.5
control,control-period,E4D89D090501624E22524423564C3D50,1,1,1.0,1,1.0
control,control-period,E4DDD509BED210986FEF57A838EE899A,12,3,4.0,3,1.0
control,control-period,E4EE4ADDBCA033FC5C2B23ABF5F4F578,47,5,9.4,5,1.0
control,control-period,E512079B53179DF9A608CF4ADE47DE9D,357,77,4.6363636363636367,112,1.4545454545454546
control,control-period,E514FE2BB2D92B8D89D71EEA7682E967,54,2,27.0,2,1.0
control,control-period,E51887B217C34C4D0D506DBE259465B5,17,3,5.666666666666667,4,1.3333333333333333
control,control-period,E529979401DB0EF9EA61AFFB020B4755,18,1,18.0,1,1.0
control,control-period,E53BC2A0AD86417B443AF14EE3082C0F,390,32,12.1875,33,1.03125
control,control-period,E58D5F9411E18E87B6F323B73A7BDB42,6,3,2.0,2,1.0
control,control-period,E594F4CE9B23146A461021258CC7ACA2,213,68,3.1323529411764706,142,2.1846153846153844
control,control-period,E5A2CB7A471E740E758BE5E2E0C79BC2,725,55,13.181818181818182,68,1.2363636363636363
treatment,post-period,E5AFF3DE508996512D61B49A63D1D063,123,15,8.2,15,1.1538461538461537
treatment,pre-period,E5AFF3DE508996512D61B49A63D1D063,1,1,1.0,1,1.0
control,control-period,E5D16173400729E05DFFB4883FA6EF1C,305,55,5.5454545454545459,91,1.6545454545454545
control,control-period,E5D9786D47EF1092AF9A0CF526FBE0D9,16,3,5.333333333333333,3,1.0
control,control-period,E5DFF57F779B2CC4C2C96EEDEB665ACC,52,3,17.333333333333332,5,1.6666666666666667
control,control-period,E628DC494D4A251C35DD43FF97D2028A,8,1,8.0,1,1.0
treatment,post-period,E63711A66A34FED2396D9129A9B3E914,31,3,10.333333333333334,4,1.0
treatment,pre-period,E63711A66A34FED2396D9129A9B3E914,24,2,12.0,2,1.0
control,control-period,E63A7B34B88A0A72F2C78B6C4D68479B,24,4,6.0,5,1.25
control,control-period,E659018965C45C6546EAC732D07DABB3,70,3,23.333333333333332,8,2.6666666666666665
control,control-period,E65E43C361A33328A2A84864BEFAE754,18,1,18.0,1,1.0
control,control-period,E65F00A86B761927724B518897B38D96,75,2,37.5,2,1.0
control,control-period,E6B6CAE2D200FC3EACF21DDE75402DCD,107,66,1.6212121212121211,73,1.106060606060606
control,control-period,E6B92CC2D56E83206D33E752DADEAB5C,230,20,11.5,25,1.25
control,control-period,E6FEE8B98E75EA5311FE004F98559A27,1515,71,21.338028169014084,118,1.6619718309859155
control,control-period,E726E95252435BE8B7981C6334B55138,3,3,1.0,3,1.0
control,control-period,E72D769AF502092418AB152D61DCE176,87,9,9.6666666666666661,9,1.0
control,control-period,E730097121F6790373D1BBCA545FD946,60,2,30.0,3,1.5
control,control-period,E74D49211C6B455F7C8D86EB4A8B4286,91,3,30.333333333333332,4,2.0
control,control-period,E7807570E39D6647CFAC88FDC2A6128A,4,2,2.0,2,1.0
control,control-period,E78AA6FED10ABE06534CBD8D93B7EAFD,16,1,16.0,1,1.0
control,control-period,E7CCB643C1D0028BF305EDD85397255E,44,15,2.9333333333333331,24,1.6
control,control-period,E806F12D29E9F873BE6EAA01CD1E1B4F,44,5,8.8,5,1.25
control,control-period,E80C958E3C33898989A30B8F5A4514F0,330,40,8.25,65,1.5116279069767442
control,control-period,E8124E2C2D99AB999ADC3CA7D481242E,192,5,38.4,4,1.0
treatment,pre-period,E84BFE62196E059C66D049BA9A14061C,78,6,13.0,5,1.0
treatment,post-period,E84BFE62196E059C66D049BA9A14061C,24,5,4.8,7,1.1666666666666667
control,control-period,E8808298EB58EBCDBD87AC021925A5F9,47,2,23.5,9,4.5
control,control-period,E90B98235AB244B2A25A73706E2FC370,26,6,4.333333333333333,10,1.6666666666666667
control,control-period,E989ADC3B80B10A564559A60763BA8D1,135,36,3.75,42,1.1666666666666667
control,control-period,E99370642373A8367041E24044F15EA1,71,6,11.833333333333334,8,1.3333333333333333
control,control-period,E99D4AD5E5663BABE4AC08C027C775EF,42,3,14.0,4,1.3333333333333333
control,control-period,E9E5F240CB8C342D17732D87C7B02730,3,1,3.0,1,1.0
control,control-period,EA30BC2CFFCAEB738E1AAE3043849EA6,12,3,4.0,7,1.0
control,control-period,EA35A345F55B2FC5D6BBD07C0CEBE680,117,3,39.0,3,1.0
treatment,pre-period,EAACE305D6DB2E8D80CF1E2932AE5CF4,21,11,1.9090909090909092,14,1.2727272727272727
treatment,post-period,EAACE305D6DB2E8D80CF1E2932AE5CF4,4,3,1.3333333333333333,2,1.0
treatment,post-period,EB13681C01E1B7DF8FD0D4EE29A155F2,2,1,2.0,0,
treatment,pre-period,EB13681C01E1B7DF8FD0D4EE29A155F2,13,1,13.0,1,1.0
control,control-period,EB1A430BACB37E6EA72592BF838E64A6,1505,102,14.754901960784315,445,4.3627450980392153
treatment,post-period,EB383210DB8053FF537F0138645A7000,17,2,8.5,1,1.0
treatment,pre-period,EB383210DB8053FF537F0138645A7000,15,1,15.0,1,1.0
control,control-period,EB4C7BD035DA2E187D66B98ED97CD09E,19,2,9.5,2,1.0
control,control-period,EB89E5F1781516220B3BA4B570266DC6,13,11,1.1818181818181819,11,1.0
control,control-period,EB96D4E588761A891B492920DB8CDC25,56,19,2.9473684210526314,25,1.3157894736842106
control,control-period,EBAF5093E9A03D95EF16CA8A4BE2182E,2,1,2.0,1,1.0
control,control-period,EBB30E8C806A423B024E51AC32021A6A,48,20,2.4,20,1.0
control,control-period,EBE661044C1949546986A852F35083A1,181,61,2.9672131147540983,88,1.4426229508196722
control,control-period,EBF3CFE7756E8CAF348E0AB87220FA7C,42,5,8.4,8,1.6
control,control-period,EBFE0623EF1109A89B392B9DF4375951,1775,58,30.603448275862068,75,1.3636363636363635
control,control-period,EC6B81F288F985F679CC183051E84B72,216,2,108.0,6,3.0
treatment,post-period,EC8265F573C82B919B7336B1AF63E3ED,12,1,12.0,0,
treatment,pre-period,EC8265F573C82B919B7336B1AF63E3ED,14,1,14.0,1,1.0
control,control-period,EC895C732092BA9A3CE9F507ED888726,28,2,14.0,3,1.0
control,control-period,EC8B102C09F17E8EA6750AB98580859D,6,1,6.0,1,1.0
control,control-period,EC9CF53549FB38AAE4906989B4B050E4,16,1,16.0,1,1.0
control,control-period,ECA7E21BD6A07DF07E8F9E1DCC040EC5,45,7,6.4285714285714288,10,1.4285714285714286
control,control-period,ECACBAF859574F663F53C63688DCAB37,295,15,19.666666666666668,16,1.2307692307692308
control,control-period,ECB85C458DBA7656D2B30C51AA590F13,794,9,88.222222222222229,12,1.3333333333333333
control,control-period,ECC6975EB9808FBB45390E3EDB75B2A1,3,1,3.0,3,1.0
treatment,post-period,ECDF273CA57076C532858AE4B1CE2C90,1,1,1.0,1,1.0
treatment,pre-period,ECDF273CA57076C532858AE4B1CE2C90,1,1,1.0,0,
control,control-period,ED0AF1301B6404476B420A990B98ABD7,286,7,40.857142857142854,8,1.1428571428571428
control,control-period,ED181F172D4B83E2FC08AA7E878D6F8E,17,3,5.666666666666667,4,1.3333333333333333
control,control-period,ED499FDE1CEB52E1422F868000C74A25,21,2,10.5,2,1.0
control,control-period,ED8A76F850CA592BBD46AD4E0D699F15,27,2,13.5,4,2.0
control,control-period,EDB3D96DF92A124162C4CB785E0DF7E7,15,3,5.0,3,1.0
control,control-period,EDC0FC3AE68BF04109622ABBDB8F0171,97,6,16.166666666666668,9,1.5
control,control-period,EDC965462B0007B40A16CAF185D64F68,56,5,11.2,6,1.2
control,control-period,EDDD1F09F32BB54134A50D174BD26137,19,2,9.5,5,1.6666666666666667
control,control-period,EE0F9FBE16062552C5B52D67AE137C4A,21,8,2.625,8,1.6
control,control-period,EE1D33F9073FBBC4D4072E958FB59E96,62,2,31.0,5,2.5
control,control-period,EE2010FFDAF663BCC722160AB9954A1E,106,3,35.333333333333336,7,2.3333333333333335
control,control-period,EE40F7B93067E055C0489417DA819C5E,10,1,10.0,1,1.0
control,control-period,EEB5FE57CAEE14F2D281177BFF0848E6,15,3,5.0,3,1.0
control,control-period,EEBCB25D5F056CCF59DDE654388ACD2B,306,66,4.6363636363636367,110,1.7741935483870968
control,control-period,EEC307D8200019740B79FA7EFE9E169E,29,1,29.0,2,2.0
control,control-period,EEC7FA9B9E05990005FF736DCCADC24A,1,1,1.0,1,1.0
control,control-period,EECDCA8076D5842922767F5C08957B17,161,19,8.473684210526315,24,1.263157894736842
control,control-period,EED353A934B17D0F7C038AF551C14D2C,5,1,5.0,1,1.0
control,control-period,EEED36297DE224E3E34468ECB0BA7AF5,131,17,7.7058823529411766,33,1.9411764705882353
control,control-period,EF0FBB41BE6F40A5CC1D68D8E1CD3591,338,38,8.8947368421052637,79,2.0789473684210527
control,control-period,EF1CF9C1C84826BE2985E02194F65C38,252,7,36.0,17,2.125
control,control-period,EF2ABE51605E2E6787E32F4A2CCE1B5A,5,1,5.0,1,1.0
control,control-period,EF2E072F6D5F65F2FC21785102F4D830,413,6,68.833333333333329,6,1.0
control,control-period,EF500E0CF578004836D1D38C8901862B,7045,71,99.225352112676063,390,5.5714285714285712
control,control-period,EF58F263802021C055F1EAF58CEEAC5E,26,2,13.0,1,1.0
control,control-period,EF7772819E807EDBD8DB0F0B5210030E,80,14,5.7142857142857144,25,1.7857142857142858
control,control-period,EFB696A82D093B3AFBE92FF526DD5CEA,1594,88,18.113636363636363,258,2.9318181818181817
control,control-period,EFB8D29ED17B023FC6494DD21F7748B3,11,3,3.6666666666666665,3,1.5
control,control-period,EFBB9EE24CB66050B63EC3F878525DCD,2,1,2.0,1,1.0
control,control-period,EFBDEC168A2BF8C727B060B2E231724E,227,3,75.666666666666671,6,2.0
control,control-period,EFE4491F4D7665F3E0C4632A5CE8879C,50,6,8.3333333333333339,10,1.6666666666666667
control,control-period,F0186BDA8E7BF76675999CFDCFB10F6B,13,5,2.6,7,1.4
control,control-period,F0192BFEC0959BEE0FB12685539F4131,230,18,12.777777777777779,34,1.7
control,control-period,F021650F621A5203E088D0B9D100A9A8,52,1,52.0,2,2.0
control,control-period,F0B196A54C40CDF64768F4266EA4B9AC,5,1,5.0,0,
treatment,pre-period,F0C98C1580B5B85E36A5605149A40CE7,5,2,2.5,3,1.0
treatment,post-period,F0C98C1580B5B85E36A5605149A40CE7,4,2,2.0,1,1.0
treatment,post-period,F0D6388DD41B3D262F73EF05C790073A,37,2,18.5,3,1.0
treatment,pre-period,F0D6388DD41B3D262F73EF05C790073A,38,2,19.0,2,1.0
treatment,post-period,F0FC99F563E1247AD70240E5AA132ABF,11,7,1.5714285714285714,9,1.2857142857142858
treatment,pre-period,F0FC99F563E1247AD70240E5AA132ABF,15,8,1.875,11,1.2222222222222223
control,control-period,F0FE3E7D8F5EF494C7D34AECB8D27951,160,22,7.2727272727272725,24,1.0909090909090908
control,control-period,F13843601E2E0D42AC232E094434D09F,7,2,3.5,2,1.0
control,control-period,F1555004E0D95599AF2F2B8EA130A9C3,435,53,8.20754716981132,77,1.4528301886792452
control,control-period,F17AC159F7AE3AA891CD260E027A3C49,9,2,4.5,3,1.5
control,control-period,F1A4ACA5337DF6B0DAE14420BC457CE3,40,4,10.0,4,1.0
control,control-period,F24BBD36208042C587CEEFBF6951AA2B,43,1,43.0,3,3.0
treatment,post-period,F24F41EC0396166669C20DFC3CFBC7D3,7,1,7.0,1,1.0
treatment,pre-period,F24F41EC0396166669C20DFC3CFBC7D3,2,1,2.0,1,1.0
control,control-period,F27F046DF960AB50CE65B9F4364C981E,87,3,29.0,7,2.3333333333333335
control,control-period,F2A1619D00447FB2458B8CAA9C24AD59,37,1,37.0,2,2.0
control,control-period,F2A1FD8B142EB4C6CAAE415FA1917F50,1161,27,43.0,40,1.4285714285714286
control,control-period,F2ACDC8D64D4218BA63EB8732C110BA5,269,50,5.38,50,1.0
control,control-period,F2D0450D7EAE6470C9C41096A9E34EDA,2403,15,160.2,25,1.7857142857142858
control,control-period,F31E142FB4557BD379A87530B6085E7D,8,1,8.0,1,1.0
control,control-period,F34FF1C9F0C022B684BC885BA1DDC260,36,14,2.5714285714285716,14,1.0
control,control-period,F37E38D7873B155B9E405726147358B2,265,10,26.5,26,2.8888888888888888
control,control-period,F3917138A3D4B03ADA1C2E77E3B84649,131,44,2.9772727272727271,56,1.2727272727272727
control,control-period,F3B4B3CF9BBF02E8D6DAF5116FB12384,15,1,15.0,1,1.0
control,control-period,F3C82C9DB04064BA7965BBBD95864189,365,11,33.18181818181818,24,2.1818181818181817
control,control-period,F3C9D7235C2A60FBFBDE1F2EEFBA8B2B,25,6,4.166666666666667,8,1.3333333333333333
control,control-period,F3CA6D208932C0BD365FE0D589038E1C,84,9,9.3333333333333339,9,1.0
control,control-period,F3F1C15581210A90DBF2CE41BD8DE139,2,1,2.0,0,
control,control-period,F405ABC6E049921FB3587A2BE71559C9,38,18,2.1111111111111112,21,1.3125
control,control-period,F454E0D882BF2C7E1E0DF7F96DF78F3B,37,15,2.4666666666666668,16,1.0666666666666667
control,control-period,F4634EFF4D9470DCA00051E3304B81AF,38,9,4.2222222222222223,11,1.2222222222222223
control,control-period,F470625FCD13350142D1FAB619BEDE53,3,1,3.0,1,1.0
control,control-period,F47AE1F1CC2D9010DC444C7A383CE0A1,10,1,10.0,1,1.0
control,control-period,F47CF9AFCC314481CAF183DC6836965E,357,33,10.818181818181818,59,1.903225806451613
control,control-period,F488B4536BA104FE39ED63F2D4959B9C,105,5,21.0,12,2.4
control,control-period,F4A3B9F9F0D4555ADC48F7BCBD5BEE9C,230,21,10.952380952380953,31,1.4761904761904763
control,control-period,F4A5875281BF668493218BB882D437AF,24,16,1.5,17,1.0625
control,control-period,F4F4EAE9439622EA3CA9489A52E7230F,414,25,16.56,35,1.4
control,control-period,F506E5B5D610285BF94A2A917A1858D4,10,9,1.1111111111111112,9,1.125
control,control-period,F511AFF156DE0B44E9808F9FB43E3AE7,47,6,7.833333333333333,8,1.3333333333333333
control,control-period,F5234E286EEDAB7864E680AA874A2DC5,31,2,15.5,2,1.0
control,control-period,F5399EDCBD933CB1A80F4975D796F98B,128,10,12.8,12,1.2
control,control-period,F56BB665465B43F385A68F53BFA10946,130,4,32.5,4,1.0
control,control-period,F580B62369D32FBDE8928279DF764711,185,57,3.2456140350877192,82,1.4385964912280702
control,control-period,F599994183A869707DBC45EDCC6013D8,9,1,9.0,1,1.0
control,control-period,F59BEAB1339F76DE62083BE31C73AF1B,105,20,5.25,25,1.25
treatment,pre-period,F5CA9C70FB5ACA0C36279A6FB407A7B7,43,9,4.7777777777777777,15,1.6666666666666667
treatment,post-period,F5CA9C70FB5ACA0C36279A6FB407A7B7,88,22,4.0,23,1.0952380952380953
control,control-period,F5DAD8DD17B689CF672D65A0A81CF4AC,937,93,10.075268817204302,221,2.3510638297872339
control,control-period,F652FFF92DC543ACF621ACC7511B3822,53,6,8.8333333333333339,9,1.5
control,control-period,F655D26B0F7A4093F1D2FFBD5E61B09D,811,69,11.753623188405797,147,2.1304347826086958
control,control-period,F6B1C559BC50693DF420E05719EFCCEB,19,3,6.333333333333333,3,1.0
control,control-period,F6EB4832FA8E8C989D1A6EA0A15312FF,140,8,17.5,11,1.5714285714285714
control,control-period,F6F73677A4E6A0F7AACEE96107700035,661,5,132.2,14,2.8
control,control-period,F7164A70962E5AED09AD0CEB0A3C7C82,13,5,2.6,6,1.2
control,control-period,F74D98A3BB722F16D0E8D7434A4E0720,45,1,45.0,1,1.0
control,control-period,F7612205BAFC8569AF251DAD4F4CF37E,15,1,15.0,1,1.0
control,control-period,F79A71D6D132595932E445E1F42CE65D,12,2,6.0,2,1.0
treatment,pre-period,F7B7DB806FBB3D8C109CFD6AA30EF34D,4,1,4.0,1,1.0
treatment,post-period,F7B7DB806FBB3D8C109CFD6AA30EF34D,5,1,5.0,0,
control,control-period,F7C26C99D64FCE9BC900822234927579,8,1,8.0,1,1.0
control,control-period,F81180A020502492D27DCF8E528DB0D7,22,8,2.75,8,1.0
control,control-period,F815B0069F973BFA743EF90A85224109,74,74,1.0,74,1.0
control,control-period,F815B786873376C0A296AB5731FB8524,55,2,27.5,9,4.5
control,control-period,F81A7FACD9640F8169D8DE2E27D217E6,60,5,12.0,12,2.4
control,control-period,F854F38C75CD796EEA98234BC5169048,669,5,133.8,15,3.0
control,control-period,F866B1D9D660101FF4C436E5D93D2C08,1955,46,42.5,95,2.2619047619047619
control,control-period,F8D1384FF7521A057C00B0953CE8BC2C,13,2,6.5,2,1.0
treatment,pre-period,F8EA5B6E52333E38862E0C9B22C5DF79,11,1,11.0,1,1.0
treatment,post-period,F8EA5B6E52333E38862E0C9B22C5DF79,1,1,1.0,0,
treatment,post-period,F8EBD8316C0FAA906D1335B3D2C04C83,1,1,1.0,0,
treatment,pre-period,F8EBD8316C0FAA906D1335B3D2C04C83,14,1,14.0,2,2.0
control,control-period,F909F0B27E49138A93535DAE4B792C1C,557,29,19.206896551724139,92,3.0666666666666669
control,control-period,F916D30FAD36F1282F98AEA3D580BEBE,14,1,14.0,2,2.0
control,control-period,F91F493916395FE4E16DE98B24388985,175,30,5.833333333333333,63,1.96875
treatment,pre-period,F99CC3598522ABE54B9DCAC2969179CC,119,37,3.2162162162162162,48,1.2972972972972974
treatment,post-period,F99CC3598522ABE54B9DCAC2969179CC,53,7,7.5714285714285712,15,2.1428571428571428
control,control-period,F9B4D14A231B7DFEF9A8971D77AB51EF,17,7,2.4285714285714284,10,1.4285714285714286
control,control-period,F9C021D9A8B84158F73A8662D76E9EE9,441,35,12.6,46,1.3142857142857143
treatment,post-period,F9D11CF4FB7EEF700D4B71A641E4EFA3,12,2,6.0,1,1.0
